area;ciudad;conglomerado;vivienda;hogar;persona;s1p2;s1p3;s1p3b;s1p4;s1p5a;s1p5b;s1p6;s1p7;s1p8;s1p9;s1p10;s1p11;s1p12a;s1p12b;s1p13;s1p14a;s1p14c;s2p1;s2p2a;s2p2b;s2p3;s2p41;s2p42;s2p43;s2p44;s2p45;s2p5;s2p6;s2p7a;s2p7b;s2p8;s2p9;s2p10a;s2p10b;s6p1a;s6p1b;s6p2;s6p3;s6p4;s6p4a;s6p4b;s6p4c;s6p4d;s7p1a;s7p1b;s7p1a1;s7p1b1;s7p1b2;s7p1b3;s7p1b4;s7p1b5;s7p1b6;s7p2;s7p211;s7p212;s7p213;s7p214;s7p3;s7p4;s7p5;s7p6;s7p71;s7p72;s7p73;s7p74;s7p75;s7p76;s7p77;s7p78;s7p79;upm;estrato;fexp;id_hogar;id_per
1;010150;006902;06;1;01;1;66;1;1;10;10;1;3;3;6;2;5;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150006902;2711;457,730625821464;010150006902061;01015000690206101
1;010150;006902;06;1;02;2;80;2;2;10;10;1;3;3;6;2;5;4;2;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150006902;2711;451,014642079166;010150006902061;01015000690206102
1;010150;006902;08;1;01;1;71;1;1;1;10;4;3;3;6;2;1;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;5;0;2;0;1;1;1;1;1;1;2;2;2;1;1;2;13;13;1;1;2;1;2;2;2;2;2;2;2;2;2;010150006902;2711;457,730625821464;010150006902081;01015000690208101
1;010150;006902;11;1;01;1;44;1;1;1;5;1;3;3;6;1; ;10;2; ;1;650405;1;9;3; ; ; ; ; ; ;3;3;2; ; ; ; ; ;1;2;1;2;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;2;5;9;2;1;5;1;1;1;1;1;1;1;1;1;1;010150006902;2711;457,730625821464;010150006902111;01015000690211101
1;010150;006902;11;1;02;2;41;2;2;2;5;1;3;3;6;2;2;10;3; ;1;750319;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;1;3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;5;9;1;1;4;1;1;1;1;1;1;1;1;1;1;010150006902;2711;451,014642079166;010150006902111;01015000690211102
1;010150;006902;11;1;03;2;16;2;3;1;5;6;3;3;6;1; ;7;1; ; ; ;1;6;2;1;1;1;1;1;1;3;3;2; ; ; ; ; ;1;2;2;2;1;2;0;1;0;1;1;1;1;1;1;1;1;1;1;1;2;5;7;3;1;4;1;1;1;1;1;1;1;1;1;2;010150006902;2711;451,014642079166;010150006902111;01015000690211103
1;010150;006902;12;1;01;1;44;2;1;1;10;1;3;3;6;2;2;10;2; ;1;750709;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;3;1;3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;13;13;1;1;8;1;1;1;1;1;1;1;1;1;2;010150006902;2711;457,730625821464;010150006902121;01015000690212101
1;010150;006902;12;1;02;2;43;1;2;2;10;1;3;3;6;2;2;9;5; ;1;650206;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;3;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;2;10;13;13;1;1;8;1;1;1;1;1;1;1;1;1;2;010150006902;2711;451,014642079166;010150006902121;01015000690212102
1;010150;006902;12;1;03;2;14;2;3;1;10;6;3;3;6;1; ;5;9;1; ; ;1;4;10;1;1;1;1;1;1;3;3;2; ;2;2;2; ;1;2;2;3;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;5;13;13;13;1;1;4;1; ; ; ; ; ; ; ; ; ;010150006902;2711;579,575269233637;010150006902121;01015000690212103
1;010150;006902;12;1;04;1;11;2;3;1;10; ;3;3;6;1; ;5;6;1; ; ;1;4;7;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;7;13;13;1;1;4;1; ; ; ; ; ; ; ; ; ;010150006902;2711;525,324005901201;010150006902121;01015000690212104
1;010150;006902;12;1;05;1;5;2;3;1;10; ;3;3;6;1; ;5;0;2; ; ;1;4;1;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;7;13;13;1;2;4;1; ; ; ; ; ; ; ; ; ;010150006902;2711;525,324005901201;010150006902121;01015000690212105
1;010150;006902;13;1;01;1;29;1;1;1;10;1;3;3;6;1; ;6;6; ; ; ;1;7;1; ; ; ; ; ; ;3;3;2; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;4;5;10;2;1;2;1;2;2;1;1;2;2;2;2;2;010150006902;2711;457,730625821464;010150006902131;01015000690213101
1;010150;006902;13;1;02;2;32;2;2;1;10;1;3;3;6;2;2;8;3; ;1;550101;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;2;1;2;4;5;13;1;1;2;1;1;2;1;2;2;2;2;2;2;010150006902;2711;451,014642079166;010150006902131;01015000690213102
1;010150;006902;13;1;03;2;8;2;3;1;10; ;3;3;6;1; ;5;3;1; ; ;1;4;4;1;1;1;1;1;1;2;2;2; ;1;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;8;13;13;1;2;23;1; ; ; ; ; ; ; ; ; ;010150006902;2711;579,575269233637;010150006902131;01015000690213103
1;010150;006902;13;1;04;2;6;2;3;1;10; ;3;3;6;1; ;5;1;2; ; ;1;4;2;1;1;1;1;1;1;2;2;2; ;1;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;8;13;13;1;2;3;1; ; ; ; ; ; ; ; ; ;010150006902;2711;579,575269233637;010150006902131;01015000690213104
1;010150;006902;15;1;01;1;67;1;1;2;10;1;3;3;6;2;2;9;5; ;1;650736;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;1;5;0;0;0;1;1;1;1;1;1;1;1;1;1;2;7;10;13;1;1;1;1;2;2;1;2;2;2;2;1;2;010150006902;2711;457,730625821464;010150006902151;01015000690215101
1;010150;006902;15;1;02;2;64;2;2;1;10;1;3;3;6;2;2;9;5; ;1;650101;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;1;5;0;2;0;1;1;1;1;1;1;1;1;1;1;2;7;13;13;1;1;1;1;2;2;1;2;2;2;2;1;2;010150006902;2711;451,014642079166;010150006902151;01015000690215102
1;010150;006902;15;1;03;1;30;2;3;1;10;6;3;3;6;2;2;10;2; ;1;750407;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;3;0;2;0;1;1;1;1;1;1;1;1;1;1;2;5;9;10;1;1;4;1;1;1;1;1;1;1;1;1;2;010150006902;2711;457,730625821464;010150006902151;01015000690215103
1;010150;006902;16;1;01;1;46;2;1;1;10;1;3;3;6;2;2;9;5; ;1;650706;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;1;4;0;0;0;1;1;1;1;1;1;1;1;2;1;2;10;13;13;2;1;2;1;1;1;1;1;1;1;2;1;1;010150006902;2711;457,730625821464;010150006902161;01015000690216101
1;010150;006902;16;1;02;1;17;1;3;1;10;6;3;3;6;2;2;9;5; ;1;650405;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;1;2;0;0;0;1;1;1;1;1;1;1;1;2;1;2;4;7;10;2;1;2;1;1;1;1;1;1;2;2;1;2;010150006902;2711;457,730625821464;010150006902161;01015000690216102
1;010150;006902;16;1;03;1;17;2;3;1;10;6;3;3;6;1; ;7;2; ; ; ;1;6;3;1;1;1;1;1;1;3;3;2; ; ; ; ; ;2; ;3;1;1;2;0;0;0;2; ; ; ; ; ; ; ; ;1;2;5;7;13;1;1;2;1;1;1;1;1;1;1;1;1;1;010150006902;2711;457,730625821464;010150006902161;01015000690216103
1;010150;006902;16;1;04;1;10;2;3;1;10; ;3;3;6;1; ;5;5;1; ; ;1;4;6;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;13;13;13;1;2;1;1; ; ; ; ; ; ; ; ; ;010150006902;2711;525,324005901201;010150006902161;01015000690216104
1;010150;010101;01;1;01;1;71;2;1;1;10;3;3;3;6;2;1;6;4; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;2;1;1;2;7;9;1;1;2;1;2;2;2;2;2;2;2;2;2;010150010101;2713;611,642651806999;010150010101011;01015001010101101
1;010150;010101;01;1;02;2;38;1;3;2;10;2;3;3;6;2;5;9;5; ;1;650401;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;7;10;1;1;4;1;1;1;1;1;2;2;2;1;2;010150010101;2713;602,668417019323;010150010101011;01015001010101102
1;010150;010101;01;1;03;1;11;2;5;1;10; ;3;3;6;1; ;5;6;1; ; ;1;4;7;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;7;13;13;1;2;2;2; ; ; ; ; ; ; ; ; ;010150010101;2713;701,964321156462;010150010101011;01015001010101103
1;010150;010101;01;1;04;2;3;2;5;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;010150010101;2713;774,457583998511;010150010101011;01015001010101104
1;010150;010101;03;1;01;1;62;2;1;1;10;1;3;3;6;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;5;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;13;13;1;1;4;1;1;1;1;1;1;1;1;1;2;010150010101;2713;611,642651806999;010150010101031;01015001010103101
1;010150;010101;03;1;02;2;52;1;2;1;10;1;3;3;6;2;2;9;5; ;1;650101;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;10;13;2;1;5;1;1;1;1;1;1;1;1;1;2;010150010101;2713;602,668417019323;010150010101031;01015001010103102
1;010150;010101;03;1;03;1;13;2;3;1;10;6;3;3;6;1; ;5;6;2; ; ;1;4;7;2;1;1;1;2;2;3;3;2; ;2;2;2; ;2; ;5;7;1;2;0;0;0;2; ; ; ; ; ; ; ; ;1;1;2;7;8;1;2;2;2; ; ; ; ; ; ; ; ; ;010150010101;2713;701,964321156462;010150010101031;01015001010103103
1;010150;010101;04;1;01;1;63;2;1;10;10;1;3;3;6;2;1;9;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;5;0;0;0;1;1;2; ; ; ; ; ; ;1;1;2;13;13;1;3;1;1;2;2;2;2;2;2;2;2;2;010150010101;2713;611,642651806999;010150010101041;01015001010104101
1;010150;010101;04;1;02;2;58;2;2;1;10;1;3;3;6;2;1;9;3; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;2;0;3;0;1;1;1;1;1;1;1;1;2;1;1;2;7;13;1;1;2;2; ; ; ; ; ; ; ; ; ;010150010101;2713;602,668417019323;010150010101041;01015001010104102
1;010150;010101;04;1;03;1;36;2;3;10;10;6;3;3;6;2;5;9;5; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2;1;3;0;0;30;1;1;1;1;1;1;1;1;1;1;1;2;8;10;1;1;5;1;1;1;1;1;1;1;2;1;2;010150010101;2713;611,642651806999;010150010101041;01015001010104103
1;010150;010101;04;1;04;1;33;2;3;1;10;6;3;3;6;2;5;9;3; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2;1;2;0;1;0;1;1;1;1;1;1;1;1;1;1;1;2;3;10;1;1;2;1;1;1;1;1;1;1;1;1;2;010150010101;2713;611,642651806999;010150010101041;01015001010104104
1;010150;010101;04;1;05;1;24;1;3;10;10;6;3;3;6;2;5;9;5; ;1;651006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;10;13;1;1;3;1;1;1;1;1;1;1;1;1;2;010150010101;2713;611,642651806999;010150010101041;01015001010104105
1;010150;010101;04;1;06;2;89;2;6;1;10;4;3;3;6;2;1;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150010101;2713;602,668417019323;010150010101041;01015001010104106
1;010150;010101;05;1;01;1;72;1;1;5;10;1;6;4;7;2;1;9;1; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;3;1;5;0;0;0;2; ; ; ; ; ; ; ; ;1;1;2;3;4;1;1;3;1;2;2;1;2;2;2;2;2;2;010150010101;2713;611,642651806999;010150010101051;01015001010105101
1;010150;010101;05;1;02;2;66;2;2;5;10;1;6;6;7;2;1;9;1; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;3;1;2;0;0;0;1;1;1;1;1;1;1;2;1;1;3;4;7;1;1;1;3;1;2;2;1;2;2;2;2;2;2;010150010101;2713;602,668417019323;010150010101051;01015001010105102
1;010150;010101;06;1;01;1;26;2;1;10;10;1;3;3;6;2;5;6;4; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;1;0;0;5;0;1;1;1;1;1;1;1;1;1;1;1;2;8;9;1;1;1;2; ; ; ; ; ; ; ; ; ;010150010101;2713;611,642651806999;010150010101061;01015001010106101
1;010150;010101;06;1;02;2;25;1;2;10;10;1;3;3;6;2;2;8;2; ;1;541028;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;1;2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;8;9;1;1;1;2; ; ; ; ; ; ; ; ; ;010150010101;2713;602,668417019323;010150010101061;01015001010106102
1;010150;010101;06;1;03;1;6;2;3;10;10; ;3;3;6;1; ;5;2;1; ; ;1;4;3;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150010101;2713;701,964321156462;010150010101061;01015001010106103
1;010150;010101;07;1;01;2;38;1;1;2;10;3;3;3;6;2;2;9;5; ;1;650301;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;3;1;5;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;7;9;1;1;1;1;1;1;1;1;2;2;2;1;2;010150010101;2713;602,668417019323;010150010101071;01015001010107101
1;010150;010101;07;1;02;2;14;2;3;1;10;6;3;3;6;1; ;5;9;1; ; ;1;4;10;1;1;1;1;1;1;1;3;2; ;2;2;2; ;2; ;2;3;1;5;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;5;7;1;1;1;1; ; ; ; ; ; ; ; ; ;010150010101;2713;774,457583998511;010150010101071;01015001010107102
1;010150;010101;07;1;03;2;8;2;3;1;10; ;3;3;6;1; ;5;3;1; ; ;1;4;4;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150010101;2713;774,457583998511;010150010101071;01015001010107103
1;010150;010101;08;1;01;1;67;2;1;1;10;1;3;3;6;2;2;10;3; ;1;730907;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;1;1;4;0;0;0;1;1;1;1;1;1;1;2;2;1;1;2;8;11;1;1;2;2; ; ; ; ; ; ; ; ; ;010150010101;2713;611,642651806999;010150010101081;01015001010108101
1;010150;010101;08;1;02;2;62;2;2;1;10;1;3;3;6;2;2;9;4; ;1;650101;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;1;2;7;13;1;1;2;2; ; ; ; ; ; ; ; ; ;010150010101;2713;602,668417019323;010150010101081;01015001010108102
1;010150;010101;08;1;03;2;78;1;6;2;10;3;3;3;6;2;1;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150010101;2713;602,668417019323;010150010101081;01015001010108103
1;010150;010101;09;1;01;1;35;2;1;1;10;1;3;3;6;2;2;9;5; ;1;650308;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;4;7;10;1;1;7;1;2;2;1;1;1;2;2;1;2;010150010101;2713;611,642651806999;010150010101091;01015001010109101
1;010150;010101;09;1;02;2;35;2;2;1;10;1;3;3;6;2;2;9;5; ;1;650901;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;5;10;1;1;8;1;2;2;1;1;1;2;2;1;2;010150010101;2713;602,668417019323;010150010101091;01015001010109102
1;010150;010101;09;1;03;2;11;2;3;1;10; ;3;3;6;1; ;5;7;1; ; ;1;4;8;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;7;13;13;1;2;1;1; ; ; ; ; ; ; ; ; ;010150010101;2713;774,457583998511;010150010101091;01015001010109103
1;010150;010101;09;1;04;2;7;2;3;1;10; ;3;3;6;1; ;5;2;2; ; ;1;4;3;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;7;13;13;1;2;1;2; ; ; ; ; ; ; ; ; ;010150010101;2713;774,457583998511;010150010101091;01015001010109104
1;010150;010101;09;1;05;2;58;1;6;1;10;2;3;3;6;2;1;9;5; ;1;650308;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;5;1;2;0;0;10;1;1;2; ; ; ; ; ; ;1;1;2;13;13;1;3;1;2; ; ; ; ; ; ; ; ; ;010150010101;2713;602,668417019323;010150010101091;01015001010109105
1;010150;010101;09;1;06;2;33;2;7;10;10;6;3;3;6;2;7;1; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;99; ;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150010101;2713;602,668417019323;010150010101091;01015001010109106
1;010150;010101;10;1;01;1;49;2;1;2;10;1;3;3;6;2;1;4;2;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;3;1;2;0;0;0;1;1;1;1;1;1;2;2;2;1;1;2;13;13;1;2;2;2; ; ; ; ; ; ; ; ; ;010150010101;2713;611,642651806999;010150010101101;01015001010110101
1;010150;010101;10;1;02;2;48;2;2;2;10;1;3;3;6;2;11;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150010101;2713;602,668417019323;010150010101101;01015001010110102
1;010150;010101;10;1;03;2;25;1;3;10;10;6;3;3;6;2;8;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;13;13;1;2;2;2; ; ; ; ; ; ; ; ; ;010150010101;2713;602,668417019323;010150010101101;01015001010110103
1;010150;010101;10;1;04;1;12;2;3;10;10;6;3;3;6;1; ;5;7;1; ; ;1;4;8;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2; ;3;2;1;2;0;0;0;2; ; ; ; ; ; ; ; ;1;1;5;7;13;1;1;1;1; ; ; ; ; ; ; ; ; ;010150010101;2713;701,964321156462;010150010101101;01015001010110104
1;010150;010101;10;1;05;1;8;2;5;10;10; ;3;3;6;1; ;5;3;1; ; ;1;4;4;1;1;1;1;1;1;1;1;1;2;1;1;1;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150010101;2713;701,964321156462;010150010101101;01015001010110105
1;010150;010101;10;1;06;1;29;2;7;2;10;6;3;3;6;2;5;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;1;0;0;0;1;1;1;1;1;1;1;2;1;1;2;10;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;010150010101;2713;611,642651806999;010150010101101;01015001010110106
1;010150;010101;10;1;07;2;9;2;7;10;10; ;3;3;6;1; ;5;4;1; ; ;1;4;5;1;1;1;1;1;1;1;1;1;1;1;2;1;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150010101;2713;774,457583998511;010150010101101;01015001010110107
1;010150;010101;11;1;01;1;33;1;1;10;10;5;3;3;6;2;2;9;5; ;1;650318;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;1;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;4;10;13;1;1;8;1;1;1;1;1;2;2;2;1;2;010150010101;2713;611,642651806999;010150010101111;01015001010111101
1;010150;010101;11;1;02;2;35;2;2;10;10;5;3;3;6;2;2;10;3; ;1;750319;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;1;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;4;10;13;1;1;8;1;1;1;1;1;2;2;2;1;2;010150010101;2713;602,668417019323;010150010101111;01015001010111102
1;010150;010101;11;1;03;2;12;2;3;10;10;6;3;3;6;1; ;5;7;1; ; ;1;4;8;1;1;1;1;1;2;1;1;1;5;1;2;2; ;2; ;3;2;1;2;0;0;0;1;1;1;1;2;1;1;2;1;1;5;7;13;13;1;1;1;1; ; ; ; ; ; ; ; ; ;010150010101;2713;774,457583998511;010150010101111;01015001010111103
1;010150;010101;11;1;04;2;9;2;3;10;10; ;3;3;6;1; ;5;4;1; ; ;1;4;5;1;1;1;1;1;2;1;1;1;5;1;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;7;13;13;1;1;1;1; ; ; ; ; ; ; ; ; ;010150010101;2713;774,457583998511;010150010101111;01015001010111104
1;010150;010101;11;1;05;1;4;2;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;010150010101;2713;701,964321156462;010150010101111;01015001010111105
1;010150;010101;12;1;01;1;28;1;1;10;10;5;3;3;6;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;8;10;1;1;4;2; ; ; ; ; ; ; ; ; ;010150010101;2713;611,642651806999;010150010101121;01015001010112101
1;010150;010101;12;1;02;2;27;2;2;1;10;5;3;3;6;2;2;9;5; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;5;10;1;1;6;1;1;1;1;1;1;2;2;1;2;010150010101;2713;602,668417019323;010150010101121;01015001010112102
1;010150;010101;12;1;03;1;3;2;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;010150010101;2713;701,964321156462;010150010101121;01015001010112103
1;010150;010101;12;1;04;1;31;2;7;10;10;6;3;3;6;2;2;9;5; ;1;650605;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;1;5;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;3;10;1;1;6;1;1;1;1;1;1;1;1;1;1;010150010101;2713;611,642651806999;010150010101121;01015001010112104
1;010150;010101;13;1;01;2;59;2;1;1;10;3;3;3;6;2;5;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;010150010101;2713;602,668417019323;010150010101131;01015001010113101
1;010150;010101;13;1;02;1;31;1;3;10;10;6;3;3;6;2;5;9;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;5;0;2;0;1;1;1;1;1;1;1;1;1;1;2;7;8;13;4;2;4;1;1;1;1;2;2;2;2;2;2;010150010101;2713;611,642651806999;010150010101131;01015001010113102
1;010150;017302;01;1;01;1;37;1;1;10;10;3;3;3;6;2;2;10;2; ;1;750322;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;2;0;4;0;1;1;1;1;1;1;1;1;1;1;2;4;5;10;2;1;5;1;1;1;1;1;1;2;2;1;2;010150017302;2711;593,35451495375;010150017302011;01015001730201101
1;010150;017302;02;1;01;2;50;2;1;10;10;3;3;3;6;2;3;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;1;5;0;0;0;1;1;1;1;1;1;1;1;2;1;2;10;13;13;4;1;2;2; ; ; ; ; ; ; ; ; ;010150017302;2711;584,648610102623;010150017302021;01015001730202101
1;010150;017302;02;1;02;2;20;1;3;10;10;6;3;3;6;1; ;7;2; ; ; ;1;6;3;2;1;1;1;1;1;3;3;2; ; ; ; ; ;2; ;3;6;1;5;0;0;0;1;1;1;1;1;1;1;1;1;1;2;5;7;13;4;1;3;1;1;1;1;1;2;2;1;2;2;010150017302;2711;584,648610102623;010150017302021;01015001730202102
1;010150;017302;02;1;03;1;16;2;3;10;10;6;3;3;6;1; ;7;1; ; ; ;1;6;2;1;1;1;1;1;1;3;3;2; ; ; ; ; ;2; ;3;6;1;5;0;0;0;1;1;1;1;1;1;1;1;1;1;2;5;7;13;4;1;3;1;1;1;1;2;2;2;2;2;2;010150017302;2711;593,35451495375;010150017302021;01015001730202103
