"ingreso_monetario_hogar","fexp"
730,183.36046832978
723.45,91.859528271251
355,38.1311054038408
842.193333333333,36.9081239008714
548.616666666667,34.7567192296089
1204.66666666667,34.7567192296089
571,35.5567460149451
498.33,34.2607511474454
620,32.4346902672914
488,37.2644893719353
332.5,29.3099998490274
269.67,30.0633228211018
742.5,55.4898055394208
972.956666666667,42.5158645010506
1709.01666666667,39.5074955721613
581.286666666667,44.7138258105749
722.666666666667,28.1852980517693
400,37.6977973878881
990,34.4079896052315
277.4,75.2496849336696
1130.3,80.595290967209
148,39.3953597769048
514.8,39.3953597769048
1259.51333333333,34.6174933640424
340,44.3918444315367
1093.65,33.4459101881441
830.7,33.4459101881441
621.020833333333,34.2087690063813
277.33,35.4301105791607
1129.16666666667,39.459417272477
1233.60666666667,33.4384717842676
334.583333333333,38.4298329625762
214.5,42.4758965908264
550,43.2107282896482
2221.76666666667,35.0979492921717
508.33,35.5281263189691
423.333333333333,34.7567192296089
607.55,33.0187272631265
442.73,29.3073785335305
412.75,44.9336577958776
790.666666666667,44.9336577958776
985.833333333333,33.6603862274814
568.666666666667,33.6603862274814
677.5,34.5408389859467
1223.58333333333,34.5408389859467
735.893333333333,40.7263438398131
1199.36666666667,31.0560228533384
700,31.30194158634
500,31.30194158634
296.67,31.30194158634
882.766666666667,29.376955873811
1672.95,41.2686730856191
180,36.9855102383767
1579.90666666667,37.8553639391436
1037.86,37.8553639391436
982.466666666667,40.039327243325
1216.90333333333,40.039327243325
657.666666666667,38.9691516764527
4009.16666666667,36.5307886467854
734.996666666667,42.536403566027
1023.33,42.536403566027
1177.28333333333,42.536403566027
1906.66666666667,47.2825707007626
1114.45333333333,47.2825707007626
470,47.2825707007626
255,39.8062107825849
1075.89666666667,33.9348593546143
1498.89333333333,33.9348593546143
742.52,60.5343333157318
2957.45666666667,37.9271957492748
419.083333333333,38.020792684418
4136.56333333333,37.2903585072161
700,24.4807965615092
266.67,29.8467893431733
305,34.9246260857906
602.766666666667,104.322160765256
149.396666666667,104.322160765256
486.666666666667,104.322160765256
1164.58333333333,77.1214246480086
338.4,61.6556354324904
257.96,45.2139156247133
749.67,45.4834471634597
756.17,45.4834471634597
223,31.4243343198154
