,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÍNDICE DE PRECIOS AL CONSUMIDOR - IPC -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÍNDICE GENERAL MACHALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nivel,Ponderación,Cód. CCIF,Descripción CCIF,ene-15,feb-15,mar-15,abr-15,may-15,jun-15,jul-15,ago-15,sep-15,oct-15,nov-15,dic-15,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18,abr-18,may-18,jun-18,jul-18,ago-18,sep-18,oct-18,nov-18,dic-18,ene-19,feb-19,mar-19,abr-19,may-19,jun-19,jul-19,ago-19,sep-19,oct-19,nov-19,dic-19,ene-20,feb-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,sep-20,oct-20,nov-20,dic-20,ene-21,feb-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,sep-21,oct-21,nov-21,dic-21,ene-22,feb-22,mar-22,abr-22,may-22,jun-22,jul-22,ago-22,sep-22,oct-22,nov-22,dic-22,ene-23,feb-23,mar-23,abr-23,may-23,jun-23,jul-23,ago-23,sep-23,oct-23,nov-23,dic-23,ene-24,feb-24,mar-24,abr-24,may-24,jun-24,jul-24,ago-24,sep-24,oct-24,nov-24,dic-24,ene-25,feb-25,mar-25,abr-25,may-25,jun-25,jul-25,ago-25,sep-25,oct-25,nov-25,dic-25,ene-26,feb-26,mar-26,abr-26,may-26,jun-26
Grupo,0.003438527,052,Productos textiles para el hogar,101.14,105.03,105.78,105.99,106.75,106.75,107.76,107.22,107.22,107.22,107.22,108.05,107.54,108.21,105.19,105.19,105.19,106.53,107.68,107.68,107.68,107.58,107.11,107.11,102.59,108.01,106.01,105.91,105.07,104.79,104.54,103.27,102.68,102.44,101.36,101.36,100.86,100.98,100.65,98.95,100.11,100.11,99.05,100.04,100.04,98.12,96.93,95.58,96.47,96.01,96.01,96.01,95.99,98.72,98.72,98.72,98.72,98.08,98.08,98.08,96.53,96.35,96.35,96.35,96.39,96.02,95.36,95.36,95.36,95.36,95.19,95.19,94.52,94.08,93.92,93.73,93.93,95.94,95.09,96.09,95.13,96.64,95.56,95.96,94.22,94.49,94.89,96.79,98.33,98.55,97.59,96.43,96.68,97.32,96.95,96.95,97.14,97.14,95.82,95.63,95.20,94.81,94.92,94.70,94.70,94.70,91.57,91.57,88.28,87.31,87.31,87.48,85.04,85.55,85.30,84.24,82.05,83.18,83.18,83.18,84.48,84.03,83.03,79.94,77.01,78.54,76.47,72.84,77.09,74.56,72.10,74.79,72.52,72.52,70.40,71.19,69.04,70.04
Clase,0.003438527,0520,Productos textiles para el hogar (SD),101.14,105.03,105.78,105.99,106.75,106.75,107.76,107.22,107.22,107.22,107.22,108.05,107.54,108.21,105.19,105.19,105.19,106.53,107.68,107.68,107.68,107.58,107.11,107.11,102.59,108.01,106.01,105.91,105.07,104.79,104.54,103.27,102.68,102.44,101.36,101.36,100.86,100.98,100.65,98.95,100.11,100.11,99.05,100.04,100.04,98.12,96.93,95.58,96.47,96.01,96.01,96.01,95.99,98.72,98.72,98.72,98.72,98.08,98.08,98.08,96.53,96.35,96.35,96.35,96.39,96.02,95.36,95.36,95.36,95.36,95.19,95.19,94.52,94.08,93.92,93.73,93.93,95.94,95.09,96.09,95.13,96.64,95.56,95.96,94.22,94.49,94.89,96.79,98.33,98.55,97.59,96.43,96.68,97.32,96.95,96.95,97.14,97.14,95.82,95.63,95.20,94.81,94.92,94.70,94.70,94.70,91.57,91.57,88.28,87.31,87.31,87.48,85.04,85.55,85.30,84.24,82.05,83.18,83.18,83.18,84.48,84.03,83.03,79.94,77.01,78.54,76.47,72.84,77.09,74.56,72.10,74.79,72.52,72.52,70.40,71.19,69.04,70.04
Subclase,0.003438527,05201,Productos textiles para el hogar ,101.14,105.03,105.78,105.99,106.75,106.75,107.76,107.22,107.22,107.22,107.22,108.05,107.54,108.21,105.19,105.19,105.19,106.53,107.68,107.68,107.68,107.58,107.11,107.11,102.59,108.01,106.01,105.91,105.07,104.79,104.54,103.27,102.68,102.44,101.36,101.36,100.86,100.98,100.65,98.95,100.11,100.11,99.05,100.04,100.04,98.12,96.93,95.58,96.47,96.01,96.01,96.01,95.99,98.72,98.72,98.72,98.72,98.08,98.08,98.08,96.53,96.35,96.35,96.35,96.39,96.02,95.36,95.36,95.36,95.36,95.19,95.19,94.52,94.08,93.92,93.73,93.93,95.94,95.09,96.09,95.13,96.64,95.56,95.96,94.22,94.49,94.89,96.79,98.33,98.55,97.59,96.43,96.68,97.32,96.95,96.95,97.14,97.14,95.82,95.63,95.20,94.81,94.92,94.70,94.70,94.70,91.57,91.57,88.28,87.31,87.31,87.48,85.04,85.55,85.30,84.24,82.05,83.18,83.18,83.18,84.48,84.03,83.03,79.94,77.01,78.54,76.47,72.84,77.09,74.56,72.10,74.79,72.52,72.52,70.40,71.19,69.04,70.04
Producto,0.002394716,05201181,ROPA DE CAMA,100.22,106.34,106.34,106.61,106.55,106.55,107.61,106.77,106.77,106.77,106.77,108.07,107.27,108.32,104.21,104.21,104.21,105.68,107.25,107.25,107.25,107.10,107.10,107.10,101.00,108.45,106.28,106.13,104.79,103.90,103.51,102.42,101.90,100.56,98.87,98.87,97.62,97.80,97.28,95.68,96.44,96.44,94.76,96.33,96.33,93.29,91.42,90.77,91.65,91.76,91.76,91.76,91.22,94.92,94.92,94.92,94.92,94.92,94.92,94.92,92.47,92.19,92.19,92.19,92.25,91.58,90.54,90.54,90.54,90.54,90.54,90.54,89.47,88.79,88.79,88.50,88.56,92.09,90.95,92.53,91.40,92.81,91.11,91.75,88.49,89.21,91.66,94.42,95.86,95.23,93.71,92.69,93.09,94.10,94.37,94.37,94.67,94.67,95.38,95.09,94.40,93.79,93.79,93.46,93.46,93.46,91.55,91.55,86.37,85.26,85.26,84.88,83.93,84.73,84.40,82.73,80.90,82.68,82.68,82.68,84.67,83.97,82.39,81.16,77.53,80.54,78.94,74.72,80.67,78.55,75.51,79.01,76.03,76.03,72.41,73.64,72.10,72.91
Producto,0.000414042,05201182,CORTINA DE TELA,108.39,108.39,108.39,108.63,108.63,108.63,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,108.14,108.14,108.14,110.30,111.21,111.21,111.21,111.21,111.56,111.56,107.49,111.37,107.45,107.45,107.45,112.44,112.44,108.78,108.78,110.98,110.98,110.98,110.98,110.98,110.98,109.06,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.99,110.99,107.59,107.59,107.59,109.61,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.61,109.61,109.61,109.61,109.61,108.57,108.57,108.57,108.57,107.52,107.52,108.57,107.07,107.07,107.07,107.07,110.98,110.98,110.98,110.98,111.84,104.52,105.47,105.47,111.16,111.16,111.16,111.16,111.16,107.71,107.71,107.71,107.71,108.80,108.80,108.80,108.80,109.47,109.47,109.47,109.47,97.33,97.33,97.33,95.63,95.63,96.99,87.95,87.95,87.95,87.95,87.95,87.95,87.95,87.95,88.17,88.17,88.17,81.49,77.50,81.49,74.83,68.83,71.77,67.63,64.31,63.22,60.78,60.78,61.99,61.99,58.95,61.99
Producto,0.00062977,05201183,ROPA DE BAÑO,98.43,98.43,102.08,102.08,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,106.29,106.29,106.29,106.29,106.29,103.74,103.74,103.74,104.08,104.08,104.08,104.08,101.68,101.68,101.68,100.42,101.68,101.68,101.68,103.11,103.11,103.11,101.30,103.11,103.11,103.11,103.11,103.11,103.11,103.11,98.61,100.20,100.20,100.20,100.20,100.20,102.33,102.33,102.33,102.33,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,98.62,98.62,97.46,97.46,97.46,97.46,99.02,97.46,97.46,97.46,100.45,99.12,99.12,96.65,96.65,96.65,96.65,96.65,96.65,96.65,87.25,87.25,87.25,87.25,87.25,87.25,87.25,87.25,87.25,87.25,87.25,87.25,87.25,88.21,86.23,86.23,86.02,86.02,81.06,81.06,81.06,81.06,81.06,81.06,81.06,75.04,75.04,70.16,70.16,70.16,70.16,67.59,67.59,70.68,70.68,70.68,70.68,70.68,67.37,67.37
Grupo,0.00941145,053,Artefactos para el hogar,106.15,107.96,110.27,113.74,114.49,115.12,115.92,117.15,117.22,119.41,118.45,117.61,115.33,115.90,116.16,116.02,116.36,116.26,116.18,116.35,116.65,114.82,113.90,113.24,112.54,114.05,112.24,112.98,112.03,109.70,107.98,108.63,107.49,107.13,105.14,103.79,103.61,101.21,101.10,99.89,101.05,101.76,101.81,98.58,93.94,94.56,93.97,92.73,93.22,93.70,92.07,91.10,90.71,89.17,90.92,90.55,91.12,89.77,88.94,86.15,86.41,85.71,85.81,85.68,85.52,84.86,84.56,84.77,84.27,85.00,83.98,83.33,84.14,83.95,83.73,82.77,81.53,81.67,83.21,81.79,83.23,84.23,83.76,83.93,88.11,86.53,86.61,81.47,80.53,81.05,80.89,81.05,80.39,79.76,78.90,78.70,79.11,79.98,79.45,78.51,77.60,78.14,78.76,78.95,78.84,75.80,74.05,74.45,74.29,74.06,73.92,75.99,75.73,75.56,75.84,75.78,75.88,75.98,75.78,76.21,76.43,76.41,76.30,74.92,74.73,74.90,75.39,75.31,74.87,75.35,74.49,74.05,76.80,75.53,75.38,74.39,74.25,74.97
Clase,0.008054761,0531,"Artefactos para el hogar grandes, eléctricos o no (D)",107.25,109.33,111.95,115.25,115.46,116.19,116.27,117.88,117.96,120.51,119.39,118.59,115.94,117.14,116.94,116.78,117.09,116.50,116.48,116.32,116.51,114.49,113.54,112.77,112.38,113.84,111.81,113.03,112.04,109.65,107.82,108.54,107.26,106.71,104.73,103.24,103.11,100.38,100.17,99.10,100.21,101.09,101.16,98.03,92.62,93.59,92.77,91.33,91.94,92.46,90.65,89.56,89.25,87.54,89.58,89.09,89.74,88.03,86.98,83.80,84.09,83.26,83.45,83.28,83.11,82.45,82.21,82.55,81.90,82.77,81.79,81.03,81.93,81.70,81.30,80.14,79.60,79.79,81.58,79.84,80.80,82.62,82.44,82.23,86.00,84.98,85.00,78.61,77.83,78.17,78.51,78.44,77.64,77.00,76.08,75.80,76.31,77.05,76.80,75.71,74.77,75.42,76.14,76.37,76.18,72.65,71.38,71.62,71.67,71.67,71.51,73.17,72.65,72.43,73.25,73.36,73.30,73.35,73.11,73.62,73.91,73.88,74.14,72.16,71.95,72.13,72.98,72.89,72.39,73.23,72.05,71.32,74.42,72.93,72.76,71.35,71.45,72.42
Subclase,0.008054761,05311,Artefactos grandes para el hogar,107.25,109.33,111.95,115.25,115.46,116.19,116.27,117.88,117.96,120.51,119.39,118.59,115.94,117.14,116.94,116.78,117.09,116.50,116.48,116.32,116.51,114.49,113.54,112.77,112.38,113.84,111.81,113.03,112.04,109.65,107.82,108.54,107.26,106.71,104.73,103.24,103.11,100.38,100.17,99.10,100.21,101.09,101.16,98.03,92.62,93.59,92.77,91.33,91.94,92.46,90.65,89.56,89.25,87.54,89.58,89.09,89.74,88.03,86.98,83.80,84.09,83.26,83.45,83.28,83.11,82.45,82.21,82.55,81.90,82.77,81.79,81.03,81.93,81.70,81.30,80.14,79.60,79.79,81.58,79.84,80.80,82.62,82.44,82.23,86.00,84.98,85.00,78.61,77.83,78.17,78.51,78.44,77.64,77.00,76.08,75.80,76.31,77.05,76.80,75.71,74.77,75.42,76.14,76.37,76.18,72.65,71.38,71.62,71.67,71.67,71.51,73.17,72.65,72.43,73.25,73.36,73.30,73.35,73.11,73.62,73.91,73.88,74.14,72.16,71.95,72.13,72.98,72.89,72.39,73.23,72.05,71.32,74.42,72.93,72.76,71.35,71.45,72.42
Producto,0.002187405,05311184,COCINA,123.76,130.09,136.05,136.05,135.88,142.90,142.90,142.02,142.02,142.46,142.31,142.46,141.13,140.70,140.53,140.96,140.53,139.22,139.65,139.65,139.65,139.79,139.18,137.68,138.78,138.71,138.78,138.70,138.70,137.95,136.96,137.66,137.27,136.58,135.11,133.72,133.78,127.87,129.25,126.76,126.13,126.90,127.69,126.63,104.68,105.35,103.73,97.74,99.55,99.31,96.73,96.29,94.99,96.06,97.77,97.76,97.39,97.28,94.55,91.11,91.23,91.61,92.14,91.44,90.89,89.51,88.59,88.36,87.87,88.48,88.83,87.89,88.68,88.83,88.53,86.21,85.72,85.74,89.18,85.02,85.03,86.60,84.45,85.16,91.27,84.19,84.89,83.96,83.97,84.98,84.36,81.25,83.21,83.27,81.81,82.00,81.46,81.96,82.36,82.11,81.14,81.47,82.56,81.94,83.06,80.17,78.75,79.70,79.12,79.71,78.61,79.86,77.89,79.32,80.13,80.30,80.29,80.39,79.76,80.28,80.50,79.82,79.88,79.34,79.95,80.70,80.73,80.36,80.18,80.95,77.87,77.79,81.83,81.18,80.67,79.28,79.82,78.95
Producto,0.000324392,05311185,HORNO,104.20,104.20,105.83,114.58,114.58,114.58,108.39,115.42,115.42,115.42,116.61,114.66,110.85,111.58,109.13,110.18,114.77,121.31,117.32,117.96,119.47,117.93,117.56,117.78,114.42,116.20,112.10,112.70,112.78,109.72,109.72,109.72,110.09,105.77,105.89,98.90,102.81,98.90,101.17,102.75,104.12,104.12,104.12,102.93,100.20,97.71,95.09,92.49,93.63,91.64,92.51,93.28,89.21,85.61,93.85,95.51,96.45,94.79,92.07,89.26,91.22,91.39,91.39,90.40,88.27,87.61,85.36,85.92,87.23,92.07,92.02,90.30,93.44,91.66,93.15,84.55,83.79,83.79,88.15,86.63,90.65,94.77,90.26,90.24,91.05,91.83,93.44,88.30,85.34,87.82,88.60,85.71,78.97,80.99,81.18,77.96,82.81,83.28,82.87,82.71,82.28,82.59,84.97,84.97,84.97,79.52,80.86,78.73,78.44,82.10,82.10,79.74,80.29,80.79,81.32,80.66,81.83,81.83,81.30,80.75,81.83,81.83,85.35,85.34,82.97,82.97,82.97,80.09,80.09,79.43,75.09,75.23,76.87,72.12,70.90,70.90,70.90,70.67
Producto,0.002853107,05311186,REFRIGERADORA,108.61,109.42,109.61,114.46,113.85,112.43,111.92,111.62,111.77,116.83,113.66,113.06,111.18,113.54,113.36,113.36,113.36,114.09,114.09,114.09,114.09,110.30,108.47,108.47,109.22,110.51,107.09,108.00,105.28,105.20,101.51,104.04,102.27,102.06,98.70,96.49,97.05,95.78,93.77,93.01,94.62,97.08,98.21,93.46,92.71,95.44,94.72,92.81,94.13,95.26,94.45,91.98,93.17,89.92,95.27,94.49,96.25,90.06,89.53,84.71,84.71,84.70,84.70,84.67,85.04,84.81,84.99,85.78,84.50,86.31,83.80,83.28,83.83,83.46,82.84,82.26,82.15,82.72,83.56,82.59,84.06,86.34,87.72,86.65,92.49,94.23,93.25,88.57,86.31,83.97,84.39,86.54,85.65,87.51,85.51,84.91,86.90,89.23,88.14,86.78,84.81,86.39,87.44,87.79,87.25,81.37,79.49,79.58,80.20,79.70,79.86,82.81,82.44,81.80,83.08,83.15,82.54,82.57,82.43,84.26,84.43,83.63,84.45,82.14,82.59,81.49,84.41,84.00,83.32,85.08,84.51,82.75,87.00,84.33,84.45,81.85,82.00,83.91
Producto,0.002110074,05311187,LAVADORA Y SECADORA DE ROPA,99.55,99.98,104.30,109.37,111.63,110.23,113.62,113.82,113.95,116.86,117.00,114.90,107.96,108.10,107.95,107.95,107.96,104.66,104.39,104.00,104.08,103.52,103.26,101.65,98.95,102.58,101.23,103.83,103.73,96.64,96.59,96.44,94.94,93.04,91.06,90.20,92.13,90.46,90.76,90.43,92.65,91.75,90.37,86.02,86.63,87.56,85.71,85.58,85.72,85.74,83.48,83.78,86.04,85.68,84.43,83.81,84.72,86.18,84.79,83.60,84.59,81.68,81.68,81.82,81.19,80.26,80.28,80.21,80.13,80.35,80.07,79.24,80.73,81.29,81.23,81.82,81.77,81.77,82.76,81.06,81.77,83.06,83.35,82.85,82.66,84.12,84.12,63.51,65.99,65.48,65.63,66.00,62.78,61.45,62.09,63.00,62.22,61.02,60.64,60.47,59.62,59.06,58.76,60.26,57.88,57.51,56.83,56.87,57.09,57.44,57.44,57.66,55.24,55.91,56.10,56.38,57.01,57.01,57.26,57.92,57.69,57.58,58.03,58.12,58.05,59.24,58.85,57.93,57.93,57.99,58.54,58.42,60.04,59.09,58.92,58.85,58.12,60.48
Producto,0.000579783,05311188,ACONDICIONADOR DE AIRE,90.56,91.73,92.79,94.33,94.33,93.48,91.66,102.10,102.10,102.10,102.10,101.32,100.76,103.24,103.24,101.46,103.25,103.16,103.38,102.82,103.63,100.42,99.90,99.47,97.82,99.02,96.45,98.60,98.60,94.94,93.38,91.40,89.89,91.14,91.14,91.14,85.95,83.43,83.84,82.76,83.80,83.80,82.40,81.09,81.39,79.50,81.22,85.98,83.75,85.07,82.35,81.25,76.39,72.59,71.07,70.37,69.66,71.37,72.38,70.54,70.54,68.69,69.08,69.08,69.21,68.95,68.81,69.49,68.93,68.30,67.72,66.95,67.64,66.39,65.57,63.80,61.63,61.51,63.61,63.60,64.70,66.20,65.49,66.15,67.53,65.84,66.80,66.80,64.28,70.31,72.03,71.38,70.82,64.11,64.19,62.85,62.59,62.75,63.62,60.53,61.68,62.40,62.89,62.53,63.97,60.93,60.00,60.20,59.75,58.93,59.21,61.16,64.69,61.73,62.40,62.40,62.40,62.47,62.03,59.58,60.77,63.46,62.02,55.75,53.05,53.95,53.11,55.66,54.39,54.54,53.07,52.70,54.04,53.73,53.61,52.85,53.28,53.28
Clase,0.000967805,0532,Artefactos eléctricos para el hogar pequeños (SD),97.90,98.01,98.58,102.15,103.20,103.20,110.49,107.26,107.26,107.26,107.26,105.77,105.77,105.77,110.08,110.08,110.74,113.67,113.07,113.08,114.43,113.50,112.48,112.48,108.90,112.03,111.39,108.24,107.40,104.61,103.25,102.62,102.29,103.43,100.60,99.87,99.25,98.74,96.59,93.79,95.80,95.41,95.23,92.14,92.29,90.15,91.26,91.26,91.02,91.34,90.64,90.26,89.04,88.33,88.33,88.77,88.88,88.70,89.31,88.81,88.96,89.06,88.40,88.67,88.39,87.58,86.57,85.82,86.38,86.22,84.43,84.49,84.87,84.97,86.16,86.49,80.42,80.13,80.12,80.90,86.93,86.99,83.90,87.48,89.96,86.74,87.46,88.20,86.61,88.85,84.46,85.53,85.78,85.02,84.31,83.21,83.02,85.29,85.32,85.41,82.69,82.42,82.48,82.35,82.84,82.84,76.47,78.29,80.03,77.77,77.77,78.95,80.81,80.99,76.85,75.33,76.76,77.38,77.43,77.36,77.09,77.09,77.70,78.11,78.09,78.16,75.92,75.77,75.67,73.26,73.70,75.60,75.72,75.80,75.75,78.01,75.69,74.52
Subclase,0.000967805,05321,Artefactos eléctricos para el hogar pequeños,97.90,98.01,98.58,102.15,103.20,103.20,110.49,107.26,107.26,107.26,107.26,105.77,105.77,105.77,110.08,110.08,110.74,113.67,113.07,113.08,114.43,113.50,112.48,112.48,108.90,112.03,111.39,108.24,107.40,104.61,103.25,102.62,102.29,103.43,100.60,99.87,99.25,98.74,96.59,93.79,95.80,95.41,95.23,92.14,92.29,90.15,91.26,91.26,91.02,91.34,90.64,90.26,89.04,88.33,88.33,88.77,88.88,88.70,89.31,88.81,88.96,89.06,88.40,88.67,88.39,87.58,86.57,85.82,86.38,86.22,84.43,84.49,84.87,84.97,86.16,86.49,80.42,80.13,80.12,80.90,86.93,86.99,83.90,87.48,89.96,86.74,87.46,88.20,86.61,88.85,84.46,85.53,85.78,85.02,84.31,83.21,83.02,85.29,85.32,85.41,82.69,82.42,82.48,82.35,82.84,82.84,76.47,78.29,80.03,77.77,77.77,78.95,80.81,80.99,76.85,75.33,76.76,77.38,77.43,77.36,77.09,77.09,77.70,78.11,78.09,78.16,75.92,75.77,75.67,73.26,73.70,75.60,75.72,75.80,75.75,78.01,75.69,74.52
Producto,0.000659751,05321189,LICUADORA,96.56,96.56,97.28,99.60,99.60,99.60,110.36,105.60,105.60,105.60,105.60,103.40,103.40,103.40,109.38,109.38,112.35,114.50,113.62,113.62,114.91,113.22,111.59,111.59,106.72,110.76,110.76,108.27,107.25,103.26,103.16,101.79,100.19,101.15,97.10,96.05,95.10,95.10,91.94,89.65,90.49,90.49,90.49,87.30,86.28,83.99,84.76,85.25,85.25,85.40,84.42,83.88,82.24,82.73,82.73,82.73,83.26,83.02,83.02,82.30,82.30,82.30,82.30,82.30,83.37,81.97,82.34,81.51,82.35,82.35,80.92,81.62,81.62,81.31,82.88,82.88,76.22,76.22,76.22,77.60,86.49,86.32,81.74,87.18,87.81,83.71,84.90,86.27,84.77,87.39,83.24,82.85,82.85,82.52,81.21,79.78,79.48,82.65,84.96,84.96,81.19,81.19,81.19,81.19,81.19,81.19,70.68,73.36,76.40,75.71,75.71,77.99,80.74,80.74,74.55,74.56,74.56,75.46,75.46,75.46,75.46,75.46,76.25,76.87,76.87,76.54,76.54,76.54,76.54,73.15,73.74,76.54,76.54,76.63,76.63,78.41,75.57,75.57
Producto,0.000111584,05321190,VENTILADOR,100.41,100.41,100.41,108.85,113.39,113.39,113.39,113.39,113.39,113.39,113.39,113.39,113.39,113.39,114.85,114.85,108.08,114.95,114.95,114.95,117.23,117.23,117.65,117.65,116.85,118.83,115.27,109.41,109.41,109.08,107.01,107.01,111.50,114.03,114.03,114.47,114.03,112.73,112.73,106.05,113.38,111.59,109.83,105.09,109.40,106.89,109.83,109.09,107.08,109.96,109.96,109.96,109.96,104.50,104.50,104.50,104.50,104.50,107.73,107.73,107.73,107.73,104.38,104.38,99.67,100.44,92.99,92.00,92.00,92.00,89.66,89.10,90.68,92.43,93.25,94.94,87.01,85.51,85.51,85.51,85.51,85.15,83.67,82.55,91.92,89.47,88.95,87.80,87.80,91.80,85.45,91.80,93.27,91.84,91.84,91.84,92.47,92.47,84.85,84.85,85.71,85.71,85.71,85.71,88.24,88.24,92.09,92.09,89.36,82.95,82.95,79.56,79.56,80.47,81.85,74.03,81.35,81.35,81.35,81.35,79.93,79.93,79.93,79.53,79.53,81.29,69.78,69.78,69.25,68.70,69.18,69.18,69.18,69.18,69.18,75.30,73.61,68.05
Producto,0.000109309,05321191,PLANCHA ELÉCTRICA DE ROPA,99.52,100.55,101.39,104.86,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,108.22,108.22,108.22,108.22,110.50,110.50,110.50,110.50,110.50,111.45,108.89,107.10,107.28,98.25,101.26,100.02,100.02,100.02,99.00,100.02,99.21,99.21,99.87,99.87,99.87,101.68,101.68,101.68,100.71,100.84,98.93,100.45,97.02,96.64,96.50,95.41,95.66,95.66,100.12,98.28,98.32,98.32,98.32,100.06,101.01,101.01,103.70,102.79,102.79,104.65,104.65,104.65,102.99,99.30,96.19,96.70,96.70,96.70,96.70,96.70,96.70,96.72,95.14,95.14,97.01,100.01,100.01,102.09,102.09,102.09,102.09,95.86,93.60,90.13,90.13,90.13,87.40,89.24,87.76,86.64,88.13,88.13,89.08,85.71,83.03,83.03,82.02,82.02,82.02,81.24,81.24,83.79,78.33,78.33,80.91,80.91,80.91,78.25,78.25,78.25,78.25,78.78,78.11,78.11,78.11,78.92,79.59,79.59,79.05,79.05,77.81,77.81,77.92,77.25,77.25,78.45,78.45,77.92,76.12,75.50,74.99
Producto,8.71601E-05,05321192,DUCHA ELÉCTRICA,107.72,107.72,107.72,107.72,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,103.89,103.89,102.97,103.46,103.46,103.57,104.50,104.50,104.42,104.42,99.95,99.95,98.73,96.52,97.48,96.38,96.38,96.38,96.38,96.38,93.28,93.28,93.28,86.58,86.58,86.58,86.58,85.00,84.66,84.66,84.67,84.67,84.67,84.67,84.67,84.67,84.67,84.67,84.67,84.69,84.69,84.69,82.29,81.55,80.44,80.44,79.61,79.61,79.61,79.61,79.71,79.70,79.98,79.98,79.98,79.98,79.98,79.98,80.74,79.86,78.59,78.59,78.59,78.59,78.10,78.10,78.10,80.22,80.98,84.70,85.13,86.65,87.19,88.69,90.20,86.97,86.97,90.51,89.25,89.68,89.68,90.43,90.43,89.22,87.33,87.33,87.33,87.33,89.32,88.34,88.24,88.24,91.41,91.41,90.25,89.96,89.96,91.63,91.20,91.55,93.18,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.50,93.68,93.00,93.00,93.67,92.87,92.86,92.35,92.48,92.80,92.80,93.31,93.44,94.48,94.91,93.86
Clase,0.000388884,0533,Reparación de artefactos para el hogar (S),103.33,103.33,103.33,110.52,122.41,122.41,122.41,126.96,126.96,126.96,126.96,126.96,126.96,114.63,114.63,114.63,114.63,117.67,117.67,125.86,125.86,125.86,125.86,125.86,125.86,124.25,124.25,124.25,124.25,124.25,124.25,126.56,126.56,126.56,126.56,126.56,126.56,126.56,134.05,134.05,134.05,134.05,134.05,128.20,128.20,128.20,128.20,128.20,128.20,128.20,128.20,128.20,128.20,128.20,128.20,128.20,128.20,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,132.21,128.20,128.20,128.20,128.20,128.20,113.16,113.16,113.16,131.05,120.84,120.84,128.20,125.33,125.33,125.33,128.20,128.20,128.20,128.20,132.21,132.21,132.21,123.61,123.61,128.20,128.20,128.20,128.20,128.20,128.20,128.20,128.20,118.21,118.21,118.21,131.83,131.83,131.83,131.83,131.83,131.83,131.83,131.83,131.83,131.83,131.83,121.57,128.77,128.77,128.77,128.77,128.77,128.77,128.77,131.83,131.83,133.67,133.67,133.67,133.67,133.67,133.67
